2500 5000
522 1717 3159
498 32 6096
1252 552 1437
1858 346 1001
1602 1711 2932
2120 1030 6110
1402 2280 1407
280 1647 9921
1494 34 9713
1670 695 695
1146 58 4952
1199 1313 612
820 900 9714
924 1315 294
1178 780 4379
1022 1532 2250
604 1553 907
877 1185 8816
1404 772 2888
2263 118 3738
2026 1446 7409
1414 110 8573
300 1800 7078
88 1100 2247
350 1009 7029
1996 2200 2169
2480 913 3258
2481 435 7975
34 1799 1323
1193 1270 8687
253 2196 2815
1052 2394 4093
852 1410 6382
512 1507 2636
969 1138 9729
1929 101 3954
509 2246 8232
1016 559 6285
1584 208 9602
1593 1976 3126
2050 684 8704
301 686 3535
109 2090 9496
1442 1621 8130
2077 970 3266
160 2239 6801
739 1447 3769
1888 1647 264
62 1637 8222
439 1394 9473
379 1612 4851
795 343 5388
1677 380 1486
724 718 4119
1119 1133 5186
148 1229 2436
1723 1306 4048
2310 2433 5749
1266 609 2080
486 604 1469
1758 947 6935
136 315 1963
1525 2241 4642
954 1615 5068
122 2038 8636
1421 555 8009
621 1697 8623
203 1250 2707
1612 1806 3397
1374 2363 1415
2447 1103 9481
2460 1670 7691
352 1566 161
1927 1127 3823
2281 2278 4477
1077 221 8464
2145 469 1018
1012 987 9744
223 2272 1237
2270 186 6266
409 308 6651
1422 2109 7466
1400 1183 3136
1618 790 8959
127 1889 285
2283 2332 3167
2267 2215 2966
1428 1538 1169
1505 1609 2220
355 1046 6638
1957 1341 6654
696 975 9277
1953 199 3618
1894 461 8826
865 766 1052
686 762 5569
1385 784 7851
1921 87 569
1083 1201 7610
2152 570 7884
2466 1230 2313
1014 913 3223
1484 539 3488
396 586 7582
1970 2405 4419
1612 2281 4144
373 2378 223
510 238 4764
1270 823 1169
789 1170 8602
2080 1944 2922
1604 49 8846
435 91 6542
1847 1990 2631
958 1247 1891
479 1799 3218
2248 2168 349
2390 984 5292
772 443 2495
1982 190 5318
152 481 5225
1741 2357 5563
511 242 7744
557 1793 4356
757 239 9689
82 2233 5273
986 1638 5262
1232 496 9798
2152 217 5633
1186 655 2806
597 2218 1258
959 1233 5866
852 1542 1908
236 315 1918
929 338 9198
2244 1581 2025
1614 814 5303
1199 1579 2843
753 2203 9511
1859 2125 6580
1888 1709 175
2468 1785 4951
1428 727 2759
2126 114 2350
1998 1925 8800
211 302 1453
1156 2110 5135
2301 878 544
1490 753 9365
2448 1285 9450
54 1376 8429
160 1664 4099
1296 1208 6223
2401 1971 9903
2015 1289 2460
161 2215 8669
2463 470 41
2372 1511 4113
2118 886 3601
2325 2329 9219
2022 1555 7249
1992 2193 7761
1869 762 7278
1164 1315 9675
328 2451 6223
243 1226 3075
1473 523 6773
536 1739 5645
1425 2318 1751
2448 399 1081
1249 909 5827
2195 1235 1915
1645 1958 5482
808 313 5194
2203 2488 1642
616 183 603
1003 228 6165
168 1371 7887
1553 528 1279
1530 1949 9800
1580 348 1649
2332 2021 1204
1136 1829 6631
1248 1490 7308
363 2211 1240
288 2028 4614
1979 488 421
146 1060 3066
1031 184 8306
1817 2069 7188
1397 348 3829
1671 0 9118
2418 930 6798
128 317 746
1995 601 8667
1452 2333 997
42 2341 7071
122 1854 6304
2313 1 2518
673 2163 4744
565 504 7931
326 1840 798
2394 1086 5680
2073 264 9069
1204 1037 8554
78 806 6618
387 2102 6060
2365 1340 8886
1598 1643 2126
365 2092 4540
17 2263 9696
1618 1349 6316
910 355 8712
842 2132 8254
1823 178 6551
1184 2374 4782
718 1446 9739
1953 1902 8115
1845 1480 971
936 1350 2733
1216 2158 647
536 306 1024
634 992 9881
1701 1518 6699
471 933 6431
662 1549 3687
1630 6 8255
907 487 3355
1947 1475 9063
1720 1311 8854
1442 1568 6336
1828 368 9017
311 1537 8626
1027 1692 904
2406 221 8055
2257 2415 66
18 105 7374
1716 1638 5734
2414 978 7368
1999 1331 6763
2271 1608 2533
344 771 9727
2463 2301 7005
2463 120 839
1758 569 6077
2200 1357 9629
498 2403 8550
464 637 800
1577 2026 7637
12 2327 7390
13 641 2843
886 721 2598
1464 1603 7195
302 2157 1574
1931 1020 2855
1838 1600 1047
743 1701 537
326 1620 3169
941 2294 7764
1479 1868 4606
294 1326 3182
1419 208 9268
352 734 2910
2243 1857 9708
1723 149 1972
2048 351 8795
327 653 7818
1805 1604 9060
1295 1241 3737
2373 591 2768
49 2424 8549
2490 1766 1521
407 1645 6978
2186 2372 2543
2349 2305 4209
1746 2358 7621
2166 242 193
1285 1118 6782
396 211 1456
1639 436 4283
1784 965 7151
1069 1142 1491
1702 374 7471
1409 2474 6571
1774 1543 8792
1617 374 3123
1311 1993 7955
670 1328 1290
420 226 536
180 1037 1550
442 845 8641
1401 2160 4932
2497 963 4864
2234 2411 3762
1565 2193 5879
1730 1311 9226
796 2490 8961
2021 1161 3421
1884 1753 3552
91 333 741
1540 1686 3301
798 2091 4549
448 2246 6676
1384 2445 3802
2171 735 4565
2352 1029 7561
2192 1822 9921
2403 763 1136
1024 156 3665
345 1008 6330
569 2077 43
83 2391 4038
1946 2116 2043
2406 714 894
1411 1654 4899
25 746 246
10 127 7421
1240 2067 634
1768 500 2309
539 590 1377
955 689 1340
1074 174 7810
739 2376 8550
2449 433 368
427 328 6340
2030 1061 515
2164 214 2794
458 1193 1647
920 1529 4494
1579 352 5700
495 346 3711
1949 599 4476
2468 1720 8919
1418 1996 7234
1591 2445 4803
1715 451 3086
1720 313 9525
1252 2225 1955
990 611 8513
19 1223 1366
1700 1998 4944
1230 165 4015
2136 2159 4688
846 649 4446
1383 326 6171
1256 348 4972
2366 1923 6735
493 993 649
1506 1725 7626
1428 945 2177
644 177 624
1904 1815 2450
2308 990 6243
847 406 6581
453 1818 1393
1053 206 7252
669 2272 879
1965 1873 405
2097 2063 3411
1204 790 8610
1874 657 5208
2170 547 7952
2356 2045 666
1147 205 3674
685 1336 4607
643 1187 6018
476 1624 8645
110 770 9624
18 1817 6924
1079 2441 9643
342 1053 9167
2255 0 848
1604 2487 4790
1449 2000 288
86 1773 4273
2005 766 5241
578 1406 6513
617 622 9660
550 386 5113
1382 2445 5721
739 1027 4900
2328 1726 9464
1338 1522 7617
487 2071 6024
2119 1999 7777
1406 1422 2791
2282 891 2179
1141 939 6847
1592 2044 3466
923 607 9618
2035 1844 4984
2467 1734 2054
2158 367 3299
1832 711 4948
1033 868 7919
2201 207 1279
1992 1759 8045
516 1999 1727
616 1346 7296
1085 470 3944
472 1860 8950
1552 1303 2563
2238 1203 7336
38 2197 3177
1248 89 9596
347 283 9627
1404 1417 4499
2076 1218 9927
2338 850 7789
2042 908 839
1712 653 8589
1880 1651 7079
795 933 692
1601 2340 8242
1220 227 2254
295 162 7856
583 264 1208
1569 605 5336
1462 1068 1094
243 1947 4838
2246 1155 8631
179 379 4660
1022 1750 3940
596 2470 1188
1466 1357 1934
1778 1439 3609
1143 1316 68
2171 2226 7717
2076 2391 5355
2406 2103 2495
2038 2305 7769
719 1098 5497
2229 1973 2396
1532 947 3752
1444 2318 8696
1525 755 8904
2359 476 2687
1160 333 5531
1475 240 8450
1675 2376 6423
509 725 682
1942 1502 4096
1849 102 4696
1269 2498 4290
183 339 7349
544 68 2451
135 972 3480
1053 638 3329
2349 2417 1219
1911 2093 3868
813 674 3675
988 1221 2830
774 740 376
364 1447 3000
849 127 5289
2096 800 4055
830 724 239
480 1809 6561
180 2261 7029
1715 1863 298
1365 430 3308
409 1761 6145
1707 777 5438
2430 1574 6245
653 1380 1253
1364 17 9771
1350 2218 5877
1189 2102 7354
2079 272 4531
843 412 8091
2196 1942 5346
925 660 1970
2268 1582 7615
1158 1254 7155
1657 1312 7385
539 1260 1242
1259 1898 3062
1477 1057 1866
899 447 3469
855 1524 8201
1526 1983 5897
2181 65 2004
283 995 2037
2427 1030 5495
1795 1172 2457
736 887 6582
1335 2120 4825
1098 2297 3827
1952 1874 7578
1455 2256 3201
88 1721 6868
758 430 4247
290 93 7610
1611 2052 2642
1954 1372 3360
874 1216 5301
2375 117 5312
715 127 5942
1321 902 3988
791 2163 9089
993 1667 2232
1933 1277 4388
1466 405 3598
938 706 91
1804 380 5493
288 2239 3166
410 464 9670
132 2064 3221
835 2118 742
675 2319 3442
1343 936 5771
1332 1752 7559
86 1239 7846
1670 274 9072
343 1753 2284
772 1150 7575
177 379 1946
2440 2103 4248
620 1046 3948
979 91 4731
751 896 6272
2049 1147 9735
1820 103 8652
1759 1262 9241
780 295 9464
1166 468 2678
2413 2168 6618
450 1440 8072
1967 199 1735
1958 498 3354
2202 1934 4313
2456 2188 8500
1248 1859 8413
55 828 3152
1657 1889 1329
810 2426 2797
1484 1851 5310
1893 1367 9975
1024 1760 4873
1193 611 3850
1667 767 9445
1010 566 2108
367 1120 9187
1526 1545 7989
445 35 2292
1143 1470 5388
401 867 3683
962 1312 4906
2076 671 6967
705 439 1490
810 352 8007
1141 2048 9962
713 1579 561
918 23 6124
2325 1033 8040
548 296 7171
226 290 4055
59 1351 3076
223 338 2937
841 2129 5592
270 642 6054
1377 298 5533
423 1636 4980
167 1865 4873
2250 396 5157
1 826 8008
2250 2275 3108
2306 1520 9415
1869 734 4684
186 2163 6321
485 1644 5864
1339 576 3444
1882 148 1405
943 1291 9955
2045 1427 5943
711 445 2226
1694 721 6220
1116 1936 1640
240 275 9110
420 1060 5832
319 1213 4050
1042 660 6445
2065 330 5134
511 72 9997
1781 2068 3406
2290 752 4572
625 1861 9019
1424 340 5857
2391 2265 9051
1958 1399 8373
977 1503 8225
1625 1223 2612
1705 2413 4250
1927 1571 7090
621 464 1164
1235 1901 3797
126 704 5309
2351 1559 2422
596 1693 2883
1832 872 5430
1769 1654 3880
2137 535 4205
1556 1558 2254
858 941 739
2232 564 3044
631 2312 3499
1628 216 8155
2359 533 590
1101 1348 9745
1095 2029 3634
126 947 119
1760 1345 7762
591 48 7725
424 1572 5922
546 559 7666
1770 980 8145
627 2296 2893
459 678 2831
1004 1830 9117
1122 2281 1356
1563 634 3023
420 1194 9531
1577 528 4288
90 955 4482
439 1707 6137
738 1991 9993
1263 1757 9706
1103 605 104
2394 485 1492
1493 39 858
2363 2410 7768
1796 1772 9956
2434 960 6213
1929 253 1136
422 2346 7113
792 326 122
1774 1441 4455
109 756 8302
1559 1732 612
1455 1377 3634
1098 2149 7370
1945 1123 6624
205 334 4477
697 1568 7694
1048 298 9407
2042 2475 8842
1789 1995 9571
216 276 9920
2274 674 6760
1420 2018 4219
823 1252 8251
278 464 1059
1093 1447 5426
1163 1070 9995
254 754 6839
767 1723 928
1662 755 9422
1845 1974 497
820 572 3379
1838 1932 5614
1291 1048 324
574 658 334
410 639 7830
1445 1530 6947
2418 2425 4283
948 1029 2298
2032 862 2633
763 129 5950
1833 84 1296
145 1539 29
2337 2079 1963
1614 1224 5459
442 138 251
1606 1952 8750
382 1207 7899
2371 1105 7290
1861 1781 2025
350 2039 2979
1580 497 9668
1325 1594 2531
591 908 8213
1160 2336 9333
217 2127 1190
123 406 3294
2030 63 945
1360 1612 8328
2251 697 6571
2264 963 5620
1627 720 7343
1839 1074 5652
283 1826 4787
861 1812 1258
1713 230 265
1157 512 7052
1562 281 5407
1583 2393 2428
510 1394 142
1465 2139 9611
120 1626 7801
1677 274 2199
1628 1648 6297
868 303 1889
1818 68 4630
1258 323 5011
1746 1899 9509
90 218 112
1289 1292 4559
2497 272 7529
699 919 9719
166 1153 174
559 44 4230
310 806 2342
2245 2133 1723
2259 1030 9516
1147 1061 5450
1916 2144 627
1714 2308 7871
1971 992 250
2214 781 5467
301 2201 4310
775 989 4815
407 685 1653
2358 142 2210
1976 978 6193
1691 1421 214
816 838 4393
934 192 5044
72 613 4187
1600 387 2051
708 1474 2091
449 2367 5161
122 109 2779
45 1178 8718
2249 2226 5684
2452 818 9596
1677 2048 322
1314 285 8315
2298 897 5877
889 1330 3228
1816 1979 1211
442 1478 1589
2372 1692 8417
863 2339 8020
550 2015 3963
544 1111 3785
1163 583 8529
856 2485 541
1127 604 3321
1105 733 6427
1514 1326 1545
2029 2484 4500
745 144 9169
818 1784 422
128 1788 6070
1582 727 5755
1933 370 4294
1370 246 6767
1728 861 1279
966 902 1505
2067 837 34
2309 480 31
1687 373 8422
45 608 7166
1262 548 7269
77 886 9000
1746 1426 3212
973 1447 8208
1501 1829 8996
141 981 236
1116 1098 5758
2062 280 2146
1998 2351 6462
1037 244 4213
1364 2478 8276
743 308 4615
2174 816 412
1503 1205 5324
589 618 9238
1240 794 198
1645 1389 8506
65 471 1057
755 777 4851
145 2078 7990
1021 2172 920
2302 570 7869
1820 382 9487
1863 305 652
1426 1358 7735
1723 1641 5399
1866 444 2340
547 1172 4782
303 1040 789
1262 535 2939
1936 520 3439
473 1882 6484
663 106 7949
361 82 9997
935 1158 8528
364 887 5600
1582 1058 2818
403 1282 835
1216 1882 3214
130 2176 1186
125 1450 7646
2294 595 5365
1415 454 8588
509 1543 6012
2420 2093 4734
1140 204 7685
1580 2040 3421
2221 1676 961
2276 212 9209
1441 1621 2835
949 1905 9134
2380 774 6289
0 1216 3457
150 1231 2526
2147 1558 1463
992 283 1246
237 1454 4918
1701 161 2670
1749 1431 3223
419 1137 2152
267 1031 9545
2324 485 4790
865 1128 6452
566 822 5577
2314 2016 1178
2140 2211 236
790 1189 2956
631 2013 8136
2420 1260 5199
430 802 7880
262 2098 2572
832 11 6652
1947 2486 30
355 1909 1975
1202 253 6714
316 1556 779
809 762 0
2104 2328 5536
996 55 7772
919 1726 1692
2390 822 4914
2257 2273 7021
1569 417 5844
1927 260 5176
2209 1677 2974
2314 713 1572
1506 2470 511
2453 857 5524
1898 19 9696
1000 1663 3958
623 922 6165
392 133 7758
1596 1995 6519
2449 1484 901
1178 806 6999
1656 1001 8520
2317 69 5476
597 2268 4712
2268 366 1862
2025 2441 4997
2091 91 5187
509 1387 6263
1793 1397 654
921 867 7811
439 1656 2840
144 368 8493
1557 2239 9929
1599 278 6970
351 2294 3776
2389 1622 8256
2210 46 7653
1520 1480 1188
1188 1994 8447
1206 991 4642
363 1908 7599
224 1188 879
346 141 3088
1085 2253 4387
1258 659 3650
2369 1580 364
23 367 3553
2241 1626 6307
96 844 9700
933 2229 9150
1094 730 8254
1371 10 3664
2436 2151 377
1094 781 5811
892 1034 4677
674 2008 5514
1819 1618 9880
289 2046 9573
1591 1511 5978
298 786 9788
143 2223 4809
982 462 125
2102 1285 1141
647 544 5906
2191 1934 1706
1208 1013 4533
1965 2212 675
130 2285 2659
774 1052 4629
1972 188 6773
754 2466 9462
1019 1005 63
298 1716 1504
1792 1009 6773
2499 1309 6782
1326 678 1078
969 836 6404
2124 229 7939
1433 1222 1263
381 1684 7101
170 211 8699
1666 1922 7285
889 1800 5859
1628 1180 6492
1661 2191 2142
2483 282 759
1765 640 3508
439 1116 5400
2046 1981 2284
2084 574 3894
1442 2184 6947
1529 231 9112
1115 493 8637
148 1856 3252
780 1511 2357
2076 648 4034
848 12 3821
1215 223 3446
854 2370 1971
2219 1221 7200
246 1977 7218
1556 2289 4530
1515 1881 8758
127 1881 5021
2005 87 6006
205 1015 9738
2368 662 7176
1805 2082 385
1351 361 285
1 1956 4770
1696 1627 5198
2259 1681 6031
395 2416 8392
1379 164 274
1019 1363 2023
875 544 9099
2318 773 2821
1138 1496 2750
1110 747 2866
2465 731 320
992 1917 2420
435 1015 6177
1836 1522 675
1279 431 7208
2451 80 9559
1689 1489 2721
2126 1277 244
700 499 5550
1570 688 509
957 2119 1413
2208 201 5984
251 325 8704
1162 2279 2714
456 129 4643
1936 298 1936
2406 1464 2653
861 1461 3558
1370 1977 7509
73 1885 5303
681 157 3020
2419 602 10
1060 1877 7576
2016 2483 938
432 1012 6707
709 1421 9224
1998 796 8560
242 2296 6825
1279 2060 9269
1700 1063 3536
1584 2203 341
2479 2358 7710
173 1610 5023
699 477 7856
2333 1735 6111
1016 651 7363
1701 297 3629
1065 1140 5699
2187 2210 1970
1851 250 8622
1956 1923 7442
1619 2153 8400
1815 2193 8341
710 374 1510
1082 984 7649
1575 324 4356
1102 1635 4246
13 1681 7358
830 1562 9894
2416 1341 1873
1070 1211 7351
62 1071 2765
412 1139 8460
1429 655 423
1927 1081 2288
2102 1823 3511
142 2429 8843
993 2082 7183
862 771 8653
1761 1989 3891
740 1069 8536
1711 152 9212
1852 1366 7099
2374 2494 9098
863 1985 5700
1027 432 5462
1320 250 9655
602 544 9663
1527 1661 5710
2101 127 9485
1162 1873 6315
11 84 4700
453 468 2667
1136 2207 432
1027 2492 6504
359 1930 2614
1732 1768 2407
1751 318 3261
2160 1653 7064
138 2172 8485
722 2418 8015
2396 1059 1994
626 1596 642
673 134 8560
518 1022 4599
1425 1178 8367
1680 2226 9290
833 1559 5777
2013 544 7997
2140 147 6278
2021 572 72
1409 1028 5404
547 858 360
825 1062 9854
127 1858 9348
666 2184 672
206 857 728
2131 592 7409
1137 966 8967
1896 492 7858
1235 1223 5309
246 932 4264
981 1414 6273
1185 1914 6357
1635 969 7513
637 2273 7457
1069 1289 4737
163 736 2035
1416 1922 9686
2418 610 2971
894 1742 9941
2230 177 5062
2150 19 3198
734 366 870
844 271 6101
2292 1321 3921
456 2031 9126
2161 1614 599
1020 758 4538
1056 2044 7183
2019 44 3590
2399 2430 4746
1224 2072 158
972 177 2942
825 223 4668
1905 964 6225
531 1517 2136
1710 591 1821
1575 40 7810
1976 1806 7296
603 2179 4568
2427 548 254
2424 1500 431
218 1732 9157
1359 1511 2365
2378 650 2516
962 180 5180
865 945 6678
1688 1418 1557
679 286 2534
2320 2414 2849
1381 71 9629
633 1070 3144
1913 1880 9681
2432 152 7558
644 1422 7877
2095 2136 6213
427 701 5281
2434 793 1136
610 1704 4700
1946 2424 8592
411 2474 2838
787 2021 6648
2321 1024 8285
360 1202 9318
2331 314 7121
690 386 6995
985 738 2580
589 2034 1457
358 941 7419
664 2337 3683
2064 2050 8540
985 71 4173
1766 929 2267
2121 2478 4883
1120 169 4350
2254 1587 8472
822 507 7193
442 733 4116
674 597 5337
1068 848 3981
738 1521 945
978 661 4886
1446 2354 9157
1411 2072 3489
1461 114 3564
1646 2448 699
584 2177 8422
1403 305 9800
1357 1305 9203
1849 1085 4422
645 1671 4442
972 1422 4167
872 1923 5694
1369 329 6430
1366 2012 6267
2272 1390 5527
229 641 335
1167 2230 5145
639 133 1744
93 686 1184
1082 1565 9625
590 771 8967
842 1465 1797
1777 1967 7193
2021 1999 8575
1308 2479 5357
2349 2037 3917
2056 1732 8412
2140 2255 2386
2351 1424 8343
2183 2099 7426
523 242 1615
1972 1091 7317
1779 588 970
508 1904 9953
268 366 1442
449 172 4397
2044 1577 6604
1499 919 7522
1119 630 6590
1508 2396 6152
2444 2430 4603
536 1005 1837
1598 962 2528
1265 781 5334
1139 294 9178
1805 1816 4176
1089 1118 6452
2408 1492 2799
15 2456 3767
1953 909 8247
1851 1847 3197
804 359 3021
564 598 5411
1873 1941 4909
1531 1073 4171
968 1289 7692
23 1801 9923
1887 1068 9093
1730 1546 1869
334 1659 2158
2362 2195 27
1650 2081 5916
691 1210 3427
536 1555 5649
2286 309 6845
2210 107 3788
2085 1852 3173
1184 2389 8307
1260 309 178
1795 1354 1867
921 1326 8375
1817 813 414
1421 1833 9833
1925 444 9703
1062 868 9210
531 1567 867
2126 465 9628
2230 300 3639
1307 2431 6165
757 22 497
1945 912 3809
2209 870 2003
1880 99 6423
1174 2156 195
1196 877 5836
461 862 6614
2064 740 7914
591 928 6176
249 223 3097
1520 1516 183
121 2284 4159
2399 530 1149
1578 1680 1839
1571 1148 9196
839 653 6115
84 866 5109
88 277 7548
2446 1515 6042
1010 60 5090
378 1260 9011
475 1324 8635
573 1046 4321
429 668 5849
2026 1048 7519
1463 1757 878
121 2201 3494
240 1523 1604
1201 1286 2503
1865 1641 6453
958 1879 5000
957 1381 2517
300 1884 5112
1947 482 4274
1000 2140 925
378 251 3907
2088 1517 2154
1087 1746 2422
2003 1434 330
1061 1685 5131
1155 1576 238
1110 244 9354
1109 1350 9108
1927 1188 9206
1763 444 8572
989 19 9937
1261 621 5921
621 367 6745
1263 1915 2148
1000 781 2488
2352 137 2922
979 1121 2505
2358 1883 8762
1368 2239 900
471 1334 5516
1777 491 7762
2132 1068 7885
2354 1063 9304
2150 2055 8235
710 1909 1714
345 344 2759
1151 2396 3786
923 1501 1680
166 67 7591
2066 2193 9709
1058 1687 8775
5 238 4148
1959 663 837
498 799 9312
1368 2105 7695
780 2066 4355
1403 835 8379
943 826 6143
1848 580 5992
2330 675 8881
1909 1697 3768
594 1951 5112
1697 134 4199
203 1039 6851
1506 421 4784
365 531 2573
918 1445 4109
182 1630 9848
735 636 2723
1349 876 799
678 1905 8651
2419 418 5584
1667 512 1730
1417 193 8278
1885 141 2651
585 964 4811
1003 1862 4741
810 379 884
2149 522 4590
58 941 5693
1530 2404 1337
479 1196 4652
1544 262 8533
1919 609 4629
1095 1548 916
216 1342 8627
339 892 6074
2198 1745 3510
1130 1112 7966
288 52 6066
2128 1131 1545
2423 629 741
1329 2039 425
2363 259 7803
2264 656 7531
2075 15 9057
1925 2452 1649
1620 2088 3753
1744 1969 6271
378 2422 2842
1297 377 3128
1574 2460 7420
1110 697 5721
810 1290 6951
1333 967 4397
882 1832 4321
883 397 8870
2289 166 6654
1330 2239 9890
1529 2266 4816
1870 1684 8270
247 1390 4795
1713 1853 86
731 163 1627
922 2169 5466
1420 1741 1289
1082 1496 1985
438 15 9475
1802 1805 1586
605 219 8931
1546 1681 9859
413 1465 4886
201 1422 2300
1150 194 7208
1143 830 6285
326 2181 8734
2379 657 9298
269 1452 8684
2004 1752 1192
187 2234 3892
570 785 2121
1945 1641 1804
100 304 7404
1623 2245 409
1134 1117 5375
692 34 5401
875 1741 2921
870 165 7938
1766 1710 112
1817 413 3811
2455 952 5260
2048 1784 6550
1875 615 8885
784 52 6225
2412 1113 3303
371 1104 7836
138 1323 7856
293 2320 4167
106 201 4286
446 763 2558
100 394 5913
1017 2357 94
250 958 1778
364 655 6455
485 542 6862
120 1250 7432
686 560 9143
1670 243 4866
2436 929 2455
67 993 6365
1353 1753 7359
1662 984 503
2205 1367 1129
1816 1334 4537
1324 2193 4522
2213 328 9222
1120 1612 6123
2156 772 2101
734 2164 4990
178 234 7376
1369 2308 6564
500 1429 8756
2166 1864 1946
1761 2120 5220
1179 810 2227
1397 432 6675
2126 194 1702
638 2193 1390
492 1166 5339
635 1027 1962
2117 1572 4342
2203 1788 3930
2378 2445 3357
787 1319 2395
2381 494 7994
2198 2222 6138
1419 954 155
627 2457 6841
1849 901 8773
173 2432 5227
2302 28 6513
453 2158 6998
1464 1914 3559
889 203 8354
2494 270 5240
1981 1463 8767
2421 101 3616
418 2320 2077
774 1659 516
1731 2498 9306
1756 1759 4459
1515 863 2519
1479 1805 5848
1726 2138 1419
2478 768 4200
2415 830 1480
389 1135 9936
389 476 8469
856 834 5370
563 1131 9262
108 132 900
986 2397 8483
213 1071 7017
453 2409 6369
1413 2312 53
2220 2145 7441
2406 786 3477
880 827 3837
261 1348 5844
1933 254 7436
2312 1855 6818
416 2070 3999
733 2176 7098
1532 1940 6736
176 2393 984
1294 1283 5322
805 909 504
55 348 9704
1433 283 7532
1351 2203 5056
1777 945 6741
1580 1436 4222
48 2452 484
1527 422 528
1994 74 4668
1379 1091 4072
1668 1786 3625
129 509 3019
884 1008 7427
905 2416 5122
856 2147 1468
1073 396 3491
1497 1711 8822
568 1976 1441
1682 2413 4471
269 402 1788
509 513 8017
845 1783 6350
84 409 1257
2466 309 810
617 1348 1956
971 528 1073
1088 2348 1208
825 65 3347
1023 1590 4780
2489 308 1821
114 1264 937
1747 1586 8292
463 486 1805
2358 685 8557
778 1988 8335
1468 2410 8188
1996 1901 9843
2070 1045 9737
299 460 4894
1097 1478 906
1549 583 6635
477 747 7577
1575 1361 771
22 997 3868
1428 109 505
457 257 599
1622 2078 9353
1565 695 5378
1372 540 9389
196 91 1838
1377 46 3106
1544 1769 5841
1082 55 4959
198 910 5598
1348 111 4276
396 1688 8092
805 1508 7201
786 2082 8186
2372 429 1656
71 1250 7280
684 1714 9098
1082 519 3869
406 444 4296
1498 1872 8522
1372 1481 5382
1383 2141 4468
1593 592 1641
879 705 5219
1533 2386 1918
1142 1935 475
1920 1584 9567
886 1299 2217
938 2079 6784
521 229 871
530 2322 285
284 371 4882
2105 2262 7093
310 311 1615
1839 1371 6120
2346 1619 8440
1376 185 1012
2163 9 4616
1798 1425 5137
2233 788 7186
145 2413 324
2357 1837 8338
471 2469 2252
165 1515 8889
963 2039 192
1 908 9891
907 1577 2046
257 44 5662
62 1433 6401
1279 1691 5441
2480 2160 3885
184 26 4785
1344 895 2695
2026 2029 3133
798 197 1535
838 662 5310
2261 753 2632
2141 1810 8207
174 1437 13
641 1532 1285
2208 1362 1060
1647 500 393
1467 1916 2489
1304 899 5863
625 554 5517
230 2326 6276
634 2278 3536
1918 538 1653
544 2029 1847
1801 1462 4054
2197 1379 4643
64 132 7856
1445 1880 9487
1977 1083 6042
398 1823 3022
2403 290 4196
2470 2030 9287
483 48 2719
809 2105 2652
208 719 1106
869 10 7335
500 1788 7978
1136 1563 8190
1971 391 9625
2453 474 8530
1479 18 9230
1832 1918 2461
2202 405 4219
0 1507 3801
2135 1169 5609
656 485 1907
540 241 7589
1844 764 7886
1307 1172 1829
1185 2091 9099
126 1664 9737
2353 1646 2946
944 1741 8563
1736 695 1884
2297 602 5587
845 1397 4767
1630 690 5274
1332 1559 5380
312 1108 298
132 1623 6659
67 2100 2596
1195 2342 2697
629 845 368
1408 654 2734
2250 1243 7764
2316 1345 9177
406 191 4169
1435 1792 456
2034 2471 7625
694 584 5648
1177 1409 8033
1464 1170 247
1053 2369 1110
894 535 284
2126 241 9189
1907 606 8239
2273 1200 5913
600 2084 6435
1061 1064 2472
68 2300 7697
2407 42 2228
2306 119 6528
196 1605 267
1521 1616 5495
1098 2444 7246
1827 1430 3132
929 2489 8892
500 2084 4310
2312 1410 3091
630 314 1338
2229 1302 8399
914 1492 9840
2494 2127 7511
181 2134 5642
2374 880 8154
1317 939 1126
466 847 7225
1277 1857 662
519 822 4458
103 1914 1610
369 693 9189
914 179 2119
1859 1666 491
2349 1994 5432
